X397_Dendritic.cells	X261_NK.cells	X607_T.cells	X501_T.cells	X383_Dendritic.cells	X331_Dendritic.cells	X1396_T.cells	X1446_Dendritic.cells	X669_NK.cells	X1129_NK.cells	X766_T.cells	X685_NK.cells	X1433_NK.cells	X349_Dendritic.cells	X1438_NK.cells	X138_T.cells	X285_NK.cells	X297_NK.cells	X123_NK.cells	X380_Dendritic.cells	X128_T.cells	X279_NK.cells	X1239_Dendritic.cells	X698_NK.cells	X65_Dendritic.cells	X378_Dendritic.cells	X1313_Dendritic.cells	X730_NK.cells	X67_Dendritic.cells	X675_NK.cells	X1268_Dendritic.cells	X1481_NK.cells	X870_T.cells	X355_Dendritic.cells	X72_Dendritic.cells	X12_NK.cells	X719_NK.cells	X655_NK.cells	X723_NK.cells	X654_NK.cells	X1418_T.cells	X1412_T.cells	X691_NK.cells	X207_T.cells	X20_Dendritic.cells	X413_Dendritic.cells	X681_NK.cells	X251_NK.cells	X871_T.cells	X663_NK.cells	X1201_Dendritic.cells	X1262_Dendritic.cells	X468_Dendritic.cells	X217_T.cells	X1212_Dendritic.cells	X293_NK.cells	X411_Dendritic.cells	X593_T.cells	X426_Dendritic.cells	X347_Dendritic.cells	X283_NK.cells	X768_T.cells	X1217_Dendritic.cells	X632_T.cells	X455_Dendritic.cells	X439_Dendritic.cells	X456_Dendritic.cells	X263_NK.cells	X1296_Dendritic.cells	X412_Dendritic.cells	X1247_Dendritic.cells	X187_T.cells	X665_NK.cells	X306_NK.cells	X1228_Dendritic.cells	X1225_Dendritic.cells	X296_NK.cells	X294_NK.cells	X718_NK.cells	X373_Dendritic.cells	X613_NK.cells	X302_Dendritic.cells	X674_NK.cells	X850_T.cells	X422_Dendritic.cells	X736_NK.cells	X1216_Dendritic.cells	X1055_NK.cells	X474_Dendritic.cells	X1309_NK.cells	X386_Dendritic.cells	X1331_T.cells	X913_NK.cells	X1213_Dendritic.cells	X706_NK.cells	X679_NK.cells	X449_Dendritic.cells	X1379_T.cells	X1378_T.cells	X1303_Dendritic.cells	X245_Dendritic.cells	X1366_T.cells	X362_Dendritic.cells	X678_NK.cells	X1449_NK.cells	X312_NK.cells	X1435_Dendritic.cells	X1361_T.cells	X358_Dendritic.cells	X28_T.cells	X141_T.cells	X250_NK.cells	X227_NK.cells	X326_Dendritic.cells	X230_NK.cells	X1324_Dendritic.cells	X385_Dendritic.cells	X1437_NK.cells	X428_Dendritic.cells	X105_T.cells	X1223_Dendritic.cells	X838_T.cells	X695_NK.cells	X1436_Dendritic.cells	X1386_T.cells	X239_NK.cells	X391_Dendritic.cells	X13_Dendritic.cells	X368_NK.cells	X687_NK.cells	X708_NK.cells	X1329_T.cells	X260_NK.cells	X1248_Dendritic.cells	X275_NK.cells	X418_NK.cells	X595_T.cells	X811_T.cells	X1294_Dendritic.cells	X647_NK.cells	X605_T.cells	X1447_NK.cells	X337_NK.cells	X733_NK.cells	X661_NK.cells	X538_T.cells	X327_Dendritic.cells	X36_T.cells	X1320_Dendritic.cells	X216_T.cells	X82_Dendritic.cells	X1205_Dendritic.cells	X712_NK.cells	X357_Dendritic.cells	X1300_Dendritic.cells	X845_T.cells	X336_Dendritic.cells	X726_NK.cells	X1282_Dendritic.cells	X107_T.cells	X1066_NK.cells	X1226_Dendritic.cells	X22_NK.cells	X177_T.cells	X1348_T.cells	X206_T.cells	X237_NK.cells	X1221_Dendritic.cells	X495_T.cells	X701_NK.cells	X877_T.cells	X1417_T.cells	X1427_Dendritic.cells	X1288_Dendritic.cells	X1258_Dendritic.cells	X314_NK.cells	X690_NK.cells	X916_NK.cells	X328_Dendritic.cells	X91_Dendritic.cells	X725_NK.cells	X590_T.cells	X1439_NK.cells	X1469_NK.cells	X541_T.cells	X333_Dendritic.cells	X142_T.cells	X1424_T.cells	X648_NK.cells	X857_T.cells	X756_T.cells	X147_T.cells	X354_Dendritic.cells	X241_NK.cells	X752_T.cells	X259_NK.cells	X540_T.cells	X1002_NK.cells	X252_NK.cells	X266_NK.cells
NT5E	0	10.59751416	0	0	0	0	0	0	8.992997411	0	0	5.279079211	7.798168055	0	0	0	0	0	0	0	0	2.945015384	0	4.73460551	0	0	0	0	0	5.236874639	6.152092334	7.343829987	5.649555533	9.305005809	10.41978711	10.99421153	2.159021709	3.554550093	3.108037913	2.682374689	8.184485853	7.80553619	1.573439609	9.180284488	9.74208066	0	11.53531655	9.185478044	2.431674718	8.950056463	0	1.210685776	9.62363831	0	0	9.277931145	7.101115554	8.198088272	9.512550448	9.432416181	10.04836788	10.3535378	7.284160158	6.125825683	5.73406866	9.206436603	9.264927669	9.120570069	0	13.14246647	7.644785353	10.2843014	10.23958127	10.15049798	8.036313432	1.403187557	0	9.294268505	4.158358892	8.708340287	2.238657854	11.9060484	2.512348596	8.377952233	7.605405725	3.121830189	10.40029312	8.874278551	7.74674069	0	10.96826741	3.202658193	9.691727002	8.004958933	10.08109461	4.429904963	8.397468627	9.862141186	4.857559629	7.654772061	10.51021985	7.837034473	10.34310919	5.916181363	11.7275686	8.828451727	8.294493031	6.916537378	11.29843491	3.219588924	10.02127651	9.716089835	1.749555742	10.02591882	11.87705343	9.843502547	0	8.654541796	9.463648858	9.980270599	2.893277564	0	1.69928211	6.307366077	0	9.840615441	9.238007169	11.27326885	10.46068921	2.548554029	11.20305638	2.091181964	10.54081237	6.533973779	4.679102273	7.212534233	9.442962305	0	7.563740898	9.374794251	6.110803333	0	11.41843769	1.545857766	3.116723334	10.17546541	0	3.580421619	6.912449869	1.389791907	10.2979537	3.711274314	4.764213837	6.78869382	6.660330207	9.162300821	9.382783882	10.61652024	2.986534146	7.55974499	1.572272865	6.931345105	8.523624263	9.874806788	10.33431803	11.9604881	3.972069687	8.151476301	0	1.790346532	1.446565343	0	7.315870982	5.594314647	3.314540965	8.277570379	10.83634649	9.45468766	10.32072611	9.275855848	0	9.708855701	2.471361087	1.152461526	0	4.409925743	1.696582733	0	8.037253783	8.293506031	0	8.967485186	8.618276508	2.563704977	9.359908509	8.085583463	8.165719417	0	6.968236856	2.186874068
NT5C1B	0	8.083491363	0	0	0	0	0	0	0	0	0	0	9.137531371	0	1.446044291	0	0	0	0	0	0	0	0	10.90858742	0	0	0	0	0	1.887831032	0	0.393070138	0.426651656	0	0	0	0	0	0	0	0	0	0	0	0	2.558033175	2.478407065	0	0	0	0.409218677	0	0	0	4.670156586	0	0	0	4.711740948	0	0	0	0.288059195	0	0	0	0	0	2.686175836	0	0	0	0	0	0	0	0	7.194407258	0	0.746059045	0	0	0	0	0	0	0.337203086	0	0	0	0	0	0	0	0	3.770060163	0	0	0	0	0	0	0	0	0	0	5.577775029	0	0	0	0	0.708423623	0	0	0	0	0	0	4.893461745	0	0	0	0	0.288619198	0	0	0	0	0	2.382759363	0	0	0	0	0	0	0	0	0	2.995376637	0	0	0	0	0	0	0	0	6.219409925	0	0	0	0	7.941556337	3.734482365	0	0	0	0	0	0	2.345353622	0	6.505737587	0	0	0	0	0	0	0	0	0	3.516316146	0	0	0	0	0	0	0.680514683	0	0	0	0	0	5.320364799	0.480481641	0	0	1.523849188	1.887022517	7.023555211	0	0	0	1.49270167	0	0	0
NT5C1A	0	0	0	0	0	0	0	0	0	0	2.470938987	0	0	0	3.461825328	0	0	0	0	0	0	2.644396373	0	0	0	0	0	0	0	0	0	0	7.985665546	0	0	0.635382239	0	0	0	0	0	0	0	5.068838688	0	0	0	0	1.231416002	0	0	0	1.114031318	9.628375641	7.31317182	1.939989956	0	5.854965058	0	0	0	5.583723786	0	4.255095109	0	0.848266627	0	0	0	0	0	9.353094417	0	0	0	0	0	0	0	0	3.494019105	0	0	0	0	0	0	2.830111605	0	0	0	0.897956604	0	0	0	0	0	6.256642033	0	0	0	0	4.990484038	0	0	1.172035088	0	4.433768233	0	0	8.714003609	0	0	0	0	0	0	0	0	0	0	1.0596312	1.250062779	0	0	0	0	0.525307105	0	1.314757468	0	1.000083242	0	0	0	0	9.126223141	9.593118789	0	0	9.189970257	0	0	0	0	7.163406036	1.334403111	2.830422368	0	0	0	0	0	0	0	0	0	0	0	5.675513233	0	0	0.807010691	5.343191998	5.172216105	1.521711391	0	0	8.429893194	0	8.131497754	2.22872635	0	0	0	0	0	2.533257003	0	9.706324196	0	8.937826626	0	0	1.213997178	4.336543114	2.357378224	0.982798284	0	8.109256585	0	0	0	0	10.24455769	0	6.297928373	0	0	0
NT5C	0	10.40065651	0	0	0	0	0	0	4.633704416	0	0	0	8.736719969	0	11.13567727	0	0	0	0	0	0	9.950868926	0	5.981040736	0	0	0	0	0	0	5.735992038	0	11.17504433	0	0	1.244244108	0	0	0	0	0	0	0	0	0	0	0	0	11.17700822	0	0	0	0	0	0	0	3.707934855	6.735190693	0	0	0	10.03142916	0	0	0	0	0	0	3.021296063	0	0	0	0	0	0	5.167686042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.611622911	1.685751079	0	3.471767463	0	0	0	0	0	0	0	0	0	0	0	0	2.140892551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.252354543	10.27030601	0	0	0	0	0	5.326205499	3.527660735	0	0	0	0	0	1.998220896	0	0	0	0	0	0	0	0	2.242274398	11.60231938	1.713899528	0	0	0	0	0	0	6.305745317	0	0	0	0	0	0	0	0	0	0	11.29426575	0	0	0	0	8.424606158	0	0	0	0	0
NT5M	0	10.80802136	0	0	0	0	0	0	0	0	0	0	11.6903457	0	2.232947295	0	0	0	0	0	0	0	0	5.109578428	0	0	0	0	0	0	0	0	10.70283518	1.739966844	0	1.606871299	4.368197915	0	0	2.025905076	0	0	1.696356722	8.856243451	0.867161212	0	0	0	6.462999539	0	0	1.993156623	0	0	0	0	0	0	0	0	0	9.036731786	0	0	0	0	0	1.799296646	0	0	0	8.905955794	1.922113772	0	1.83944725	0	0	0	1.8993954	2.033034029	0	0	0	5.246304316	0	0	0	1.527544219	0	0	0	6.57250157	9.375539252	0	0	0	0	8.592272943	0	0	0	0	0	0	0	0	0	10.89651117	0	0	10.05742144	0	1.879308558	0	0	1.502992526	0	0	0	2.367623358	1.497067061	0	0	0	9.487876193	0	0	0	0	0	0	9.503342982	9.197786148	0	0	0	0	5.84133376	0	0	0	0	0	0	0	0	0	9.746025389	0	1.504592059	0	1.904456136	0	0	0	11.43351305	0	0	0	7.461521435	6.26856459	0	9.57581611	1.85364759	8.968532323	0	0	0	9.946639116	1.921562854	9.367218281	9.578246537	0	0	0	0	0	10.04534418	0	0	0	0	0	0	9.953582647	0	1.82436981	0	0	7.478356301	0	9.29816656	0	0	0	0	4.135016995	2.432888343	0	0
NT5C2	0	9.726895184	0	0	0	0	0	0	0	0	0	0	4.786604947	0	9.93185096	0	0	0	0	0	0	5.134478975	0	2.185221507	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22076843	0	0	0	0	0	0	0	0	0	0	0	2.439387442	0	0	1.555767434	0	1.195658478	0	3.721273162	0	0.579099429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.966107914	0	0	0	0	0	7.864391577	0.855282965	0	0	0	0	1.069006678	0	0.782584006	0	0	0.883886067	0	0	0	0	4.593313056	0	0	0	0	0	0	0	0	0	7.084496869	0	0	0	0	0	0	0	0	0	0	1.542715265	0	0	0	0	2.638708841	0	1.427597196	0	0	4.420962606	0	0	0	0.79219559	0	0	5.408903951	0	0	0	0	0	0.502061637	0	0	0	5.912200737	0	0	0	0	0	0	0	0	0	0.966893095	0	1.143453513	1.626248776	0	0	0	0	0	0	0.81836795	0	2.540559062	0	0	0	1.240207068	0	0	0.830192721	0	0	0	0
CYP11B1	3.781931183	0	0	0	0	0	0.760269081	2.171505894	0	3.088697705	0	0	0	0	0	0	0	0	1.874508241	0	0.897237725	0	0	3.905442822	4.250056461	0.717760076	0	0	6.617676168	0	0	0	0	0	1.98977186	0	9.578776559	0	0	0	0	0	0	0	0.814666146	0	0	0	0	3.864303579	0	0	0	0	2.309311329	0	0	2.009356378	0	0	10.42493701	0	0	0	0	0	0	4.93998124	0	0	0	0	5.208194859	0	0	0	0	0	9.635922104	0	0	0	0	0	0	0	0	0	0	1.308308378	0	0	0	0	0	0	0	0	0	0	0	0	0	3.744496833	0	1.647846518	0	0	4.618467821	0	0	0	0	1.844661402	3.647986572	0	0	0	0	0	0	0	0	6.985734261	0	1.235549997	1.039177442	2.455932136	0	5.618197002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.533844462	0	1.844233253	0	0	0	0	0	0	0	4.692132274	0	0	0	0	0	0	5.377658899	1.186575664	0	0	0	0	0	0	9.233291912	0	0	0	0	0	0	0	0	0	0	10.654486	0	0	0	0	0	0	0	7.845250038	0	0	0	0	1.19055347	0	0	0	0	9.666248797	1.513594309
HSD3B1	0	5.112592221	0	0	0	0	0	1.749500078	6.580010546	1.425836882	0	4.230573422	0	0	0	0	0	0	0	0	0	0	0	0	4.05512869	0	0	0	0	0	0	0	0	0	0	7.506604178	7.03438576	0	0	1.799217179	0	0	8.841288178	4.893193703	0	0	5.92932822	0	0	8.803724464	0	0	0	0	0	0	0	1.868933583	0	0	9.209710491	0	0	0	0	0	2.360118915	0	0	0	0	0	9.595204207	0	0	0	8.049634057	0	0	0	0	2.402813523	0	0	1.529414122	0	0	0	0	0	0	0.717449047	6.901166759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.982176093	0	0	0	0	0	0	0	0	0	1.422637448	0	0	0	7.17998395	0	0	0	0	0	0	0	7.983942924	0	6.748763186	0	3.294897346	0	0	0	0	0	0	0	0	0	8.488919376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.700854828	0	0	0	0	0	9.557804343	0	4.598509048	0	0	0	0	0	0	0	0	0	0	8.907224251	0	0	8.187423791	0	9.971183904	0	4.308613978	0	0	8.342598201	2.907874551
HSD3B2	10.74293419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.358607015	0	9.766240861	0	11.44240413	2.080217213	0	10.24911568	7.735880409	11.21733243	11.10093159	9.869407577	11.28241032	11.43465571	11.72035696	10.77476595	12.29117787	11.00818466	10.18124913	10.35374205	10.60170332	10.92934625	10.24412006	10.84568371	11.10644565	11.98219855	10.57733878	10.01432075	8.610277434	12.31136313	11.33143121	10.49996605	12.21188191	4.969038437	10.43021203	10.88545413	8.98123832	10.50917457	9.43849156	7.915968668	10.8811935	11.32482792	9.846605739	11.51034523	10.54008231	6.994314415	9.670702683	10.44906907	11.91756472	11.76170499	10.16940163	12.10213426	12.29587911	11.63746293	10.84334691	10.98363781	11.58854116	9.653836356	10.75715355	10.95704224	10.85856808	9.107805732	10.93172285	11.19042055	9.533171463	11.6601628	11.28153263	8.172313923	10.22592314	11.30674212	12.21516133	11.70061156	10.19683003	10.41971343	11.21764622	8.731340313	11.71939723	10.89312344	11.20450422	12.01689565	10.63902176	10.58504015	10.91479945	6.21450372	12.53142987	11.14229995	11.06581736	10.30501541	11.26822155	11.42782733	10.65072509	10.22217423	12.07046297	5.97461748	11.10547478	11.33750408	11.53078314	11.11856341	11.13877009	11.49305791	11.6141346	9.990332077	11.06138626	12.06227165	11.53761547	11.92184304	10.13100927	9.164981475	11.58968877	8.736826086	10.98958079	10.06044078	11.30882674	7.15252126	11.13324349	9.491469422	11.70161021	10.96002334	8.352858471	11.70555658	10.09412248	11.14601025	9.459170509	5.963791691	9.31782373	10.89327022	11.34922698	11.39468739	10.73934263	11.2821865	12.04212072	11.60761605	9.6600149	11.14624967	10.5562666	10.17663601	10.08663944	12.05604457	12.08454846	10.98633669	11.38960948	10.5339228	11.37468411	10.15632073	12.36816446	11.26759774	11.62306588	9.111211011	6.895671248	9.978821086	12.51690646	11.53780044	11.92644793	11.64185058	10.8682775	8.882687651	11.69532744	10.04875722	10.38506016	9.076945219	11.72163705	11.58845417	8.973175089	10.05565328	10.06768134	11.00788306	11.75024203	8.286837983	11.74404785	11.57394928	11.54950002	10.13094242	11.1303964	10.47423504	11.7402812	11.65360552	8.890335957	10.34528266	10.24017594
CYP11B2	0	0	0	0	0	0	0	6.51949205	0	0	0	0	0	0	0	0	0	0	0	5.504067706	0	0	0	0	0	7.137606065	3.831956683	0	0	0	0	8.879334228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.996938869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.953803146	0	0	0	0	0	0	0	3.130445908	0	0	0	0	0	0	0	0	0	0	4.673820586	0	0	0	0	0	0	0	0	5.593511384	0	0	0	0	0	0	0	0	0	0	3.198929778	0	0	0	0	7.649406344	0	5.605747465	0	0	9.097982959	0	0	0	0	6.506786755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.745951406	0	0	0	0	0	7.145442583	0	9.556585992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.82785547	0
CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.617700866	0	0	0	0	0	0	0	0	0	0	8.994851202	0	0	0	0	0	6.685032306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.172325435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.033574888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.544135191	0	0	0	0	0	3.29782497	6.602259044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921903032	5.687152718	0	0	0	3.786906054	0	0	0	0	0	0	0	4.86974844	0	0	0	0	0	0	0	0	0	5.836433404	0	0	0	0	7.149809699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.017544624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.104289402	0	0	0	0	0	0	0	0	0	0	7.123807273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMT	0	0	0	0	5.874564402	1.098763135	0	0	0	5.802780579	0	0	0	0	0	0	0	0	0	0	0	0	4.678454281	0	0	0	6.901109811	0	0	0	7.139237912	0	9.865977509	0	3.182153416	0	0	0	0	0	0	0	0	2.14545319	0	0	0	4.242642099	10.85835913	0	0	0	0	0	0	0	0	0	0	2.265894597	0	11.28750703	0	0	0	0	0	0	0	0	0	0	0	0	2.07965939	0	0	2.709767236	0	0	0	0	0	9.615655163	0	0	0	0	0	0	0	2.805800613	0	0	0	0	0	9.135165059	9.87695174	5.211095972	0	0	0	0	0	0	0	9.219232065	0	0	0	0	0	0	0	0	0	0	0	9.921110698	6.956183339	9.627971709	0	0	8.264216629	0	0	0	0	0	0	0	0	1.349673208	0	0	9.290426384	0	6.397834129	0	0	0	0	0	0	0	0	2.734802214	2.564059958	0	0	0	0	0	6.914097213	3.449993804	0	0	0	9.591981544	0	0	4.053726016	0	0	8.761280952	2.161897517	7.5658279	0	0	9.397422571	10.44454452	0	0	0	0	0	1.914427422	0	0	0	0	8.704092027	0	9.080630254	0	0	0	0	6.843898526	0	0	0	0	8.561931938	0	0	0	0	0
AKR1C4	0	2.555672535	8.183689043	9.677079125	0	0	0	0	6.626457972	9.838622014	6.671656916	6.474982636	2.239255089	0	6.179753609	4.73012747	10.51093667	10.05242545	0	0	7.678318724	8.843091502	0	9.777623717	2.696749202	0	0	8.260365484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031410028	0	0	0	0	0	8.56388536	0	0	0	0	0	0	0	0	6.497799428	0	0	0	7.78362419	0	1.847749348	4.438366701	0	0	8.233695013	0	0	0	0	0	0	0	4.911216525	0	8.062810088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.568154608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.941706856	0	0	0	0	0	0	0	0	0	0	0	0	0	5.008249004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.201188328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HPRT1	5.647231957	0	0	9.272672958	0	4.052456391	8.739414464	3.385080604	9.552759832	8.844471923	0	8.919778497	0	0	0	0	0	0	0	0	0	2.330181433	0	10.64663447	0	8.087790086	0	0	0	0	0	0	2.25471505	8.090190802	0	0	0	0	0	0	0	0	0	0	2.571808721	0	0	0	8.914541013	0	0	8.630739559	0	0	0	0	0	0	0	0	0	0	0.683187333	0	0	7.608606467	6.95343854	0	0	0	4.903484349	0	0	0	5.43563266	3.515050981	0	0	0	5.604733079	0	10.87309917	0	0	0	0	0	0	0	0	2.865317912	5.431242485	0	0	4.626568591	0	0	0	5.563756864	6.329769646	0	0	0	0	0	0	7.261397739	0	9.449786372	0	0	0	2.075708655	0	0	7.064453506	0	0	0	0	0	0	0	6.991548504	6.55852815	0	0	0	0	0	0	0	0	0	7.5149442	0	0	0	8.226302003	0	0	0	0	0	0	0	0	3.723266413	4.473000073	0	11.28570613	0	0	0	0	0	0	0	0	0	0	7.197290888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.370141984	0	0	0	0	0	0	0	0	0	5.760467159	0	0	0	0	0	0	0	0	0	0
ACSM1	4.401053715	0	0	0	0	3.200343892	0	0	0	0	0	0	0	4.965694563	0	0	0	0	0	7.910404923	5.176967698	0	0	0	0	5.215270282	0	0	0	8.356057992	3.978958465	7.764166883	8.021318171	6.271096406	1.56790142	0.951760084	1.135202399	0	8.949346828	4.492661946	0	1.334800526	0	0	4.194539744	0	0	0	0	0	7.24716166	7.050811101	7.353378269	10.33819962	0	0	4.462474616	8.679926558	0	7.050862732	8.51176276	0	6.033857029	8.945991004	0	5.758840758	4.052231264	0	6.501580679	1.846600221	0	0	0	0	0	0	1.396052419	5.881969427	1.41277895	1.935240056	1.19155444	8.981703225	8.462153825	0	0	0	6.303228852	7.825566938	7.333583046	3.668359847	3.165551342	7.320966901	7.018962911	0.597930241	0	0	1.220424729	8.901929732	0	0.547407377	0	7.302159929	0	0	0	0	8.211656655	1.933395045	7.964858677	0	0	0	2.474898158	7.726145385	0	8.958134898	6.230449337	10.46405174	8.368633095	0	11.01758255	0	0	7.979037298	2.115722363	2.586670964	8.681076648	9.186831157	3.823787274	0	0	0	0	11.23304223	0	13.02684144	0	0	9.857740601	5.471329058	0	0	10.22700782	0	0	0	0	0	7.516445885	0	11.47594486	11.86386154	0	9.233928529	11.60204595	0	4.950254939	0	10.90858519	0	0	9.73435314	0	0	0	0	0	7.638167895	0	0	0	0	10.83843931	9.832099247	9.759813347	0	0	0	9.055045023	3.68089439	0	0	2.429252962	0	0	7.61816241	0	2.836565932	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	3.986965249	0	0	0	3.296177234	6.850624097	0	0	0	4.981974898	0	0	0	6.412864175	0	0	0	0	0	0	0	0	0	0	0	5.742952883	0	0	0	7.407514549	5.648879031	9.905512557	8.188938958	6.791801726	0	8.917690629	6.953433152	0	7.63023178	0	9.427218336	7.618573295	6.265458623	8.009899297	0	2.900378521	4.654890407	9.821428111	8.768788667	4.335937414	2.293929622	0	5.835715026	7.861500154	4.548224097	7.241971416	0	6.286938065	0	6.178150892	5.952134989	4.760668658	4.462366836	0	8.274832892	7.002961058	9.295465914	2.900230827	8.257616061	3.598824446	0	8.934378818	6.577890916	6.952892474	3.852294481	8.76048403	6.817288025	8.119161383	6.843933683	7.411775494	5.941696774	7.123724331	2.991646171	6.763708052	0	6.98014481	8.640407989	0	7.838480696	0	8.774418808	10.81242863	0	5.176969673	7.136569137	9.602171677	8.702852985	8.581275501	9.906472941	8.032153867	9.535897065	9.910925848	4.472126098	4.255511646	0	0	0	0	8.791562409	0	5.05409511	0	0	2.868589684	0	0	10.11710528	10.35253038	10.3099736	4.855947286	0	0	0	0	0	0	0	1.495056065	13.44936026	0	0	0	0	0	0	0	0	0	0	0	2.692008772	0	9.217874114	0	0	0	7.471070858	0	2.432248852	0	12.96052587	0	0	8.429363315	0	0	13.17838987	2.878828574	0	2.724156878	0	0	0	0	0	0	0	5.118234667	0	0	0	0	0	0	0	0	3.929495777	0	3.324224877	10.50793292	0	0	0	0	0	9.589529383	2.742562521	2.334145769	4.245185304	0	0	0	10.42249015	0	0	0	0	0	0	2.462637598
ACSM2B	4.881840225	2.123811679	0	7.381198048	0	2.253264434	0	3.494741589	5.492298994	5.03483347	1.178406275	6.701027952	0	7.351423414	0	7.291879285	3.617873042	0	0	2.832229652	5.539213317	0	4.003361634	0	3.095637769	4.8747904	1.013299209	9.312957105	1.169606373	9.431449256	10.94518644	11.77828373	0	9.729175219	10.04232286	2.478901501	10.32655875	7.362268899	10.01533766	8.690732902	3.218203925	0	7.915918646	0	7.865265865	7.387284704	9.399787443	11.00242861	0	0	10.58388784	11.94171509	11.88222193	0	4.337232019	9.723437711	7.281604896	0	4.527368408	11.10749516	10.00655354	0	10.94644062	0	10.93015291	9.856942138	11.9607124	8.684544324	11.85499615	8.345280486	8.391061007	0	6.655479934	10.51542952	8.485832666	11.37820244	9.9422849	0	9.542820429	10.63618511	0	5.600291112	7.904592852	0	0	9.647420112	11.21544042	0	9.629116219	11.63688068	10.1134933	3.024714956	0	10.51625432	8.121799797	10.28914745	9.098379009	0	0	10.72192187	0	11.36602178	10.39496647	0	0	0	6.718654661	0	6.791636452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.008874065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.097928144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.899376263	0	0	0	0	3.084446068	0	0	0	5.98302066	0	0	0	0	0	0	0	0	0	0	0	0	7.935117777	0	0	0	0	0	0	0	0	0	5.595495403
ACSM3	2.154429927	0	0	8.64963377	0	4.51832178	0	7.61296005	0	8.257260136	2.913045411	3.839982497	0	0	0	0	3.754358761	9.960939826	0	8.480220762	0	4.674589388	5.483395759	0	0	5.410049374	3.824397969	2.137235668	6.381568274	0	10.92525472	0	0	7.542387801	6.61803612	0	0	0	0	0	0	0	0	0	0	8.337659732	1.198260861	0	0	0	8.651482941	9.000122998	7.501190232	0	6.945467124	1.973158334	0.878581294	0	0	3.688111753	1.66589923	0	8.594121057	0	0	8.563228349	2.747310612	0	7.4317563	5.37332575	0	0	0	0	10.30736156	8.713789242	4.243721184	0	0	0	0	0	0	0	4.057268522	1.14970439	8.660178879	0	9.396511044	2.194807101	8.087792316	0.918831499	0	9.611425513	0	0	6.471916273	0	0	9.384363701	0	0	0	5.444473478	5.326755626	0	0	7.221912621	8.101779304	2.43634717	0	7.721313514	8.570841912	7.934619885	0	0	0	0	8.260731435	0	6.873100229	0	0	0	4.434876798	6.605597731	7.264986011	0	7.253079842	6.457360618	0	7.689995083	0	6.333202759	0	9.628258053	6.187643502	0	0	0	1.946045354	1.72839738	0	8.595680933	0	6.284898494	0	8.26865294	5.23846478	6.871454486	6.437925318	0	6.76685607	7.552125593	6.103259133	0	7.827986005	0	6.589884489	5.707677831	0	5.309703743	4.354402733	0	0	7.274298924	0	6.135610361	7.302727576	0	6.71649825	4.083223475	6.015400585	4.454367426	0	0	6.371624615	6.954162628	2.783854146	11.00399218	7.463589916	0	4.006905255	7.49410216	0	10.54362877	1.990427723	2.650553318	6.417040574	7.855928149	0	0	6.468503836	0	7.454782514	6.522029053	7.145176266	0	7.133804822	8.905293047
